key,chips,raw_first_irq,raw_top_irq,raw_top_share,raw_distinct_irqs,parser_detected_irq,raw_in_bounds,parser_in_bounds,detected_zero,parser_disagrees_with_raw,near_lower_bound,near_upper_bound
Huelsbeck_Chris/Great_Giana_Sisters.1.dump.parquet,1,0,63346388,0.0001,140906,19457,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.10.dump.parquet,1,0,6344,0.0631,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.11.dump.parquet,1,0,6344,0.3182,7,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.12.dump.parquet,1,0,6344,0.0343,97,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.13.dump.parquet,1,0,6344,0.0164,157,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.14.dump.parquet,1,0,6344,0.1522,15,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.15.dump.parquet,1,0,6344,0.1207,35,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.16.dump.parquet,1,0,6344,0.049,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.17.dump.parquet,1,0,6344,0.0144,157,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.18.dump.parquet,1,0,6344,0.068,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.19.dump.parquet,1,0,6344,0.0636,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.2.dump.parquet,1,0,137528,0.0022,2280,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.20.dump.parquet,1,0,6344,0.0419,44,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.21.dump.parquet,1,0,6344,0.0824,35,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.22.dump.parquet,1,0,6344,0.0412,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.23.dump.parquet,1,0,6344,0.0424,47,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.3.dump.parquet,1,0,60501104,0.0006,5069,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.4.dump.parquet,1,0,15213680,0.0014,3213,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.5.dump.parquet,1,0,137528,0.001,3654,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.6.dump.parquet,1,0,7665776,0.0046,1141,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.7.dump.parquet,1,0,137528,0.021,245,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.8.dump.parquet,1,0,137528,0.0154,190,19656,0,1,0,1,0,0
Huelsbeck_Chris/Great_Giana_Sisters.9.dump.parquet,1,0,6344,0.1094,47,98280,0,0,0,1,0,0
Huelsbeck_Chris/Hard_n_Heavy.1.dump.parquet,1,0,39248,0.0008,3586,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.2.dump.parquet,1,0,39248,0.0011,3074,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.3.dump.parquet,1,0,39248,0.0007,3981,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.4.dump.parquet,1,0,39248,0.0016,2305,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.5.dump.parquet,1,0,10063808,0.0014,2561,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hard_n_Heavy.6.dump.parquet,1,0,39248,0.0113,251,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.7.dump.parquet,1,0,39248,0.0121,249,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.8.dump.parquet,1,0,39248,0.0336,121,19656,0,1,0,1,0,1
Huelsbeck_Chris/Hard_n_Heavy.9.dump.parquet,1,0,39248,0.0094,522,19656,0,1,0,1,0,1
Huelsbeck_Chris/Holiday_Morning.1.dump.parquet,1,0,143742689,0.0002,33629,19457,0,1,0,1,0,0
Huelsbeck_Chris/Holiday_Night.1.dump.parquet,1,0,74237165,0.0005,14229,17153,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.1.dump.parquet,1,0,90732032,0.0002,16858,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.2.dump.parquet,1,0,35380736,0.0006,5205,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.3.dump.parquet,1,0,35380736,0.0009,4255,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.4.dump.parquet,1,0,30348800,0.0005,5903,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.5.dump.parquet,1,0,85700096,0.0007,5757,19656,0,1,0,1,0,0
Huelsbeck_Chris/Hollywood_Poker_Pro.6.dump.parquet,1,0,14938496,0.0006,4505,19656,0,1,0,1,0,0
Huelsbeck_Chris/Housy.1.dump.parquet,1,0,70525664,0.0001,18757,19656,0,1,0,1,0,0
Huelsbeck_Chris/Italo_Disco_Inspiration.1.dump.parquet,1,0,34044128,0.0003,11168,19656,0,1,0,1,0,0
Huelsbeck_Chris/Jinks.1.dump.parquet,1,0,634075,0.0001,173382,18625,0,1,0,1,0,0
Huelsbeck_Chris/Jinks.10.dump.parquet,1,0,16802,0.0149,133,98280,1,0,0,1,0,0
Huelsbeck_Chris/Jinks.11.dump.parquet,1,0,21219,0.0482,49,39312,1,0,0,1,0,0
Huelsbeck_Chris/Jinks.12.dump.parquet,1,0,21219,0.0582,34,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.13.dump.parquet,1,0,16802,0.0195,152,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.14.dump.parquet,1,0,16802,0.6,3,16802,1,1,0,0,0,0
Huelsbeck_Chris/Jinks.2.dump.parquet,1,0,21221,0.0018,1536,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.3.dump.parquet,1,0,21219,0.0119,260,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.4.dump.parquet,1,0,21223,0.0032,893,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.5.dump.parquet,1,0,16802,0.0337,129,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.6.dump.parquet,1,0,16802,0.0081,142,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.7.dump.parquet,1,0,16802,0.0476,54,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.8.dump.parquet,1,0,16802,0.0223,152,19656,1,1,0,1,0,0
Huelsbeck_Chris/Jinks.9.dump.parquet,1,0,16802,0.0195,102,19656,1,1,0,1,0,0
Huelsbeck_Chris/Katakis.1.dump.parquet,1,0,317090528,0.0002,16508,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.10.dump.parquet,1,0,98216,0.0059,801,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.11.dump.parquet,1,0,98216,0.0008,4260,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.12.dump.parquet,1,0,98216,0.0052,801,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.13.dump.parquet,1,0,98216,0.0009,4260,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.14.dump.parquet,1,0,98216,0.0058,801,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.15.dump.parquet,1,0,98216,0.0013,4142,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.16.dump.parquet,1,0,98216,0.0078,702,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.17.dump.parquet,1,0,98216,0.0087,383,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.18.dump.parquet,1,0,98216,0.058,95,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.19.dump.parquet,1,0,98216,0.0199,141,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.2.dump.parquet,1,0,7626464,0.0012,3508,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.20.dump.parquet,1,0,98216,0.055,50,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.21.dump.parquet,1,0,98216,0.0636,50,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.22.dump.parquet,1,0,98216,0.0679,45,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.23.dump.parquet,1,0,98216,0.024,142,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.24.dump.parquet,1,0,98216,0.0634,51,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.25.dump.parquet,1,0,98216,0.0347,97,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.26.dump.parquet,1,0,98216,0.0353,100,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.27.dump.parquet,1,0,98216,0.0325,96,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.28.dump.parquet,1,0,98216,0.0347,96,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.29.dump.parquet,1,0,98216,0.1238,33,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.3.dump.parquet,1,0,98216,0.0006,4259,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.30.dump.parquet,1,0,98216,0.0394,94,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.31.dump.parquet,1,0,98216,0.1,33,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.32.dump.parquet,1,0,98216,0.0253,141,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.33.dump.parquet,1,0,98216,0.0238,141,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.34.dump.parquet,1,0,4088384,0.0992,135,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.4.dump.parquet,1,0,98216,0.0048,800,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.5.dump.parquet,1,0,98216,0.0008,4260,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.6.dump.parquet,1,0,98216,0.0052,801,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.7.dump.parquet,1,0,98216,0.0008,4261,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.8.dump.parquet,1,0,98216,0.0048,801,19656,0,1,0,1,0,0
Huelsbeck_Chris/Katakis.9.dump.parquet,1,0,98216,0.001,4256,19656,0,1,0,1,0,0
Huelsbeck_Chris/Madness.1.dump.parquet,1,0,177293385,0.0003,27108,19201,0,1,0,1,0,0
Huelsbeck_Chris/Madness.2.dump.parquet,1,0,101737460,0.0002,40121,19201,0,1,0,1,0,0
Huelsbeck_Chris/Madness.3.dump.parquet,1,0,44576093,0.0009,7395,19201,0,1,0,1,0,0
Huelsbeck_Chris/Metro_Dance.1.dump.parquet,1,0,123360992,0.0003,9610,19656,0,1,0,1,0,0
Huelsbeck_Chris/One_Night_More.1.dump.parquet,1,0,163064037,0.0004,18650,16385,0,1,0,1,0,0
Huelsbeck_Chris/Oxxonian.1.dump.parquet,1,0,105690248,0.0003,12091,19656,0,1,0,1,0,0
Huelsbeck_Chris/Oxxonian.2.dump.parquet,1,0,39248,0.0066,401,19656,0,1,0,1,0,1
Huelsbeck_Chris/Oxxonian.3.dump.parquet,1,0,39248,0.007,401,19656,0,1,0,1,0,1
Huelsbeck_Chris/Oxxonian.4.dump.parquet,1,0,39248,0.0035,802,19656,0,1,0,1,0,1
Huelsbeck_Chris/Planet_of_War.1.dump.parquet,1,0,0,0.0046,678,196560,0,0,0,1,0,0
Huelsbeck_Chris/Quadrophenia.1.dump.parquet,1,0,265154392,0.0001,220330,18382,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.1.dump.parquet,1,0,37955672,0.0004,6234,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.10.dump.parquet,1,0,216152,0.0017,1462,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.11.dump.parquet,1,0,216152,0.0017,1694,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.12.dump.parquet,1,0,216152,0.0028,883,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.13.dump.parquet,1,0,216152,0.0107,256,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.14.dump.parquet,1,0,216152,0.0078,382,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.2.dump.parquet,1,0,216152,0.0019,1769,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.3.dump.parquet,1,0,216152,0.002,1291,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.4.dump.parquet,1,0,216152,0.0014,2610,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.5.dump.parquet,1,0,216152,0.0015,1713,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.6.dump.parquet,1,0,216152,0.0009,2969,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.7.dump.parquet,1,0,216152,0.002,1464,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.8.dump.parquet,1,0,216152,0.0028,862,19656,0,1,0,1,0,0
Huelsbeck_Chris/R-Type.9.dump.parquet,1,0,216152,0.0014,1931,19656,0,1,0,1,0,0
Huelsbeck_Chris/Shades.1.dump.parquet,1,0,66297864,0.0002,34354,12369,0,0,0,1,0,0
Huelsbeck_Chris/Shades_filter_corrected.1.dump.parquet,1,0,66297864,0.0002,34366,12369,0,0,0,1,0,0
Huelsbeck_Chris/Ski_Dance.1.dump.parquet,1,0,59811005,0.0003,25502,15873,0,1,0,1,0,0
Huelsbeck_Chris/Soldier.1.dump.parquet,1,0,51420032,0.0002,8757,19656,0,1,0,1,0,0
Huelsbeck_Chris/Soldier.2.dump.parquet,1,0,411729533,0.0002,46040,19457,0,1,0,1,0,0
Huelsbeck_Chris/Soldier.3.dump.parquet,1,0,403791044,0.0001,45940,19457,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.1.dump.parquet,1,0,60540416,0.0004,5914,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.2.dump.parquet,1,0,9827936,0.0008,2917,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.3.dump.parquet,1,0,157184,0.0005,4901,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.4.dump.parquet,1,0,157184,0.0007,5496,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.5.dump.parquet,1,0,75321728,0.0003,7880,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.6.dump.parquet,1,0,60560072,0.0004,5891,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.7.dump.parquet,1,0,176840,0.0009,4008,19656,0,1,0,1,0,0
Huelsbeck_Chris/Spherical.8.dump.parquet,1,0,412712,0.0008,3396,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.1.dump.parquet,1,0,218967776,0.0002,16218,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.2.dump.parquet,1,0,53031824,0.0008,3674,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.3.dump.parquet,1,0,102093200,0.0002,12463,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.4.dump.parquet,1,0,20324240,0.0007,3909,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.5.dump.parquet,1,0,20324240,0.0029,1080,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.6.dump.parquet,1,0,196496,0.003,1311,19656,0,1,0,1,0,0
Huelsbeck_Chris/Starball.7.dump.parquet,1,0,68127632,0.0005,6292,19656,0,1,0,1,0,0
Huelsbeck_Chris/Third_TFMX_Song.1.dump.parquet,1,0,78560,0.0005,6560,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.1.dump.parquet,1,0,303523553,0.0001,236988,19457,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.10.dump.parquet,1,0,44166968,0.0004,21392,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.11.dump.parquet,1,0,15508520,0.0001,60909,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.12.dump.parquet,1,0,432368,0.0001,68454,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.13.dump.parquet,1,0,432368,0.0181,349,39312,0,0,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.14.dump.parquet,1,0,432368,0.0096,383,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.15.dump.parquet,1,0,432368,0.0326,347,39312,0,0,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.16.dump.parquet,1,0,432368,0.0243,132,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.17.dump.parquet,1,0,432368,0.0118,384,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.18.dump.parquet,1,0,432368,0.0143,182,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.19.dump.parquet,1,0,16687880,0.0003,29864,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.2.dump.parquet,1,0,59852456,0.0001,56535,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.3.dump.parquet,1,0,432368,0.0003,26834,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.4.dump.parquet,1,0,4776344,0.0002,35134,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.5.dump.parquet,1,0,30604328,0.0009,4228,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.6.dump.parquet,1,0,35085896,0.0002,36369,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.7.dump.parquet,1,0,30840200,0.0003,20948,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.8.dump.parquet,1,0,31096802,0.0002,37711,19656,0,1,0,1,0,0
Huelsbeck_Chris/To_be_on_Top.9.dump.parquet,1,0,24707528,0.0004,21702,19656,0,1,0,1,0,0
Huelsbeck_Chris/Wellenreiter.1.dump.parquet,1,0,39248,0.0003,9262,19656,0,1,0,1,0,1
Hugenroth_Andre_and_Frank/Axel_F.1.dump.parquet,1,0,50116597,0.0002,84465,13054,0,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_end_sequence.1.dump.parquet,1,0,265487263,0.0001,244338,18126,0,1,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.1.dump.parquet,1,0,15154712,0.0005,8522,19656,0,1,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.10.dump.parquet,1,0,19592,0.0052,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.11.dump.parquet,1,0,19592,0.0011,2282,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.12.dump.parquet,1,0,19592,0.005,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.13.dump.parquet,1,0,19592,0.0014,2131,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.14.dump.parquet,1,0,19592,0.0051,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.15.dump.parquet,1,0,19592,0.0014,2106,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.16.dump.parquet,1,0,19592,0.0044,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.17.dump.parquet,1,0,19592,0.0014,2282,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.18.dump.parquet,1,0,19592,0.0065,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.19.dump.parquet,1,0,19592,0.0015,2081,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.2.dump.parquet,1,0,58904,0.0002,12331,19656,0,1,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.20.dump.parquet,1,0,19592,0.0043,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.21.dump.parquet,1,0,19592,0.0009,3084,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.22.dump.parquet,1,0,19592,0.0026,1054,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.23.dump.parquet,1,0,19592,0.003,2254,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.24.dump.parquet,1,0,19592,0.01,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.25.dump.parquet,1,0,19592,0.0031,1761,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.26.dump.parquet,1,0,19592,0.0049,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.27.dump.parquet,1,0,19592,0.0057,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.28.dump.parquet,1,0,19592,0.0016,2081,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.29.dump.parquet,1,0,19592,0.0044,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.3.dump.parquet,1,0,19592,0.0012,2131,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.30.dump.parquet,1,0,19592,0.0019,2106,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.31.dump.parquet,1,0,19592,0.0042,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.4.dump.parquet,1,0,19592,0.0053,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.5.dump.parquet,1,0,19592,0.0015,2131,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.6.dump.parquet,1,0,19592,0.0043,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.7.dump.parquet,1,0,19592,0.0014,2106,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.8.dump.parquet,1,0,19592,0.0042,527,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_game.9.dump.parquet,1,0,19592,0.0011,2106,39312,1,0,0,1,0,0
Hugenroth_Andre_and_Frank/Boom_intro.1.dump.parquet,1,0,6618574,0.0006,23638,0,0,0,1,0,0,0
Hugenroth_Andre_and_Frank/Boom_intro.2.dump.parquet,1,0,1626244,0.0042,3060,0,0,0,1,0,0,0
Hugenroth_Andre_and_Frank/Boom_intro.3.dump.parquet,1,0,525927,0.005,2149,0,0,0,1,0,0,0
Hugenroth_Andre_and_Frank/Boom_title.1.dump.parquet,1,0,127105921,0.0,421505,19201,0,1,0,1,0,0
Hugenroth_Andre_and_Frank/Das_Omen.1.dump.parquet,1,0,175088295,0.0002,99166,13993,0,0,0,1,0,0
Hugenroth_Andre_and_Frank/Funny_Fresh.1.dump.parquet,1,0,22084003,0.0003,57216,13735,0,0,0,1,0,0
Hugenroth_Andre_and_Frank/Heavy_Hell.1.dump.parquet,1,0,37223488,0.0002,21201,14165,0,0,0,1,0,0
Hugenroth_Andre_and_Frank/Populous_Tune.1.dump.parquet,1,0,95130586,0.0001,218030,13735,0,0,0,1,0,0
Hugenroth_Andre_and_Frank/Smooth_Wings.1.dump.parquet,1,0,117514147,0.0001,135372,15311,0,1,0,1,0,0
Hugenroth_Andre_and_Frank/Toggle_It.1.dump.parquet,1,0,220508382,0.0001,306309,13735,0,0,0,1,0,0
Hukka/Axessid.1.dump.parquet,1,0,30368456,0.0004,7724,19656,0,1,0,1,0,0
Hukka/Bee.1.dump.parquet,1,0,176840,0.0003,7714,19656,0,1,0,1,0,0
Hukka/Cracktro_2.1.dump.parquet,1,0,4894280,0.0003,5458,19656,0,1,0,1,0,0
Hukka/Exec_02.1.dump.parquet,1,0,19592,0.0004,8121,19656,1,1,0,1,0,0
Hukka/Expee.1.dump.parquet,1,0,31547816,0.0006,4656,19656,0,1,0,1,0,0
Hukka/Felli-Diamond_in_the_Night.1.dump.parquet,1,0,37916360,0.0003,9583,19656,0,1,0,1,0,0
Hukka/Hassu.1.dump.parquet,1,0,63368154,0.0003,14223,9828,0,0,0,1,0,0
Hukka/Herra_Huu.1.dump.parquet,1,0,23292296,0.0006,4983,19656,0,1,0,1,0,0
Hukka/Insanity.1.dump.parquet,1,0,342860,0.0009,15199,19613,0,1,0,1,0,0
Hukka/Kauppa.1.dump.parquet,1,0,188874440,0.0003,12776,19656,0,1,0,1,0,0
Hukka/Lauantai.1.dump.parquet,1,0,30368456,0.0005,6203,19656,0,1,0,1,0,0
Hukka/Leego_II.1.dump.parquet,1,0,17432082,0.0001,27472,9871,0,0,0,1,0,0
Hukka/Lets_Go_Back.1.dump.parquet,1,0,121729544,0.0003,10777,19656,0,1,0,1,0,0
Hukka/Listen.1.dump.parquet,1,0,61110440,0.0005,10244,19656,0,1,0,1,0,0
Hukka/Lobotti.1.dump.parquet,1,0,3692538,0.0004,6828,9871,0,0,0,1,0,0
Hukka/MatoTune.1.dump.parquet,1,0,67950728,0.0005,7018,19656,0,1,0,1,0,0
Hukka/Megaman_III.1.dump.parquet,1,0,176840,0.0016,2378,19656,0,1,0,1,0,0
Hukka/Melo.1.dump.parquet,1,0,192537,1.0,2,0,0,0,1,0,0,0
Hukka/Muka_Kala.1.dump.parquet,1,0,17081000,0.0004,5203,19656,0,1,0,1,0,0
Hukka/Mustelid.1.dump.parquet,1,0,30896442,0.0002,25518,9828,0,0,0,1,0,0
Hukka/Mutaatio.1.dump.parquet,1,0,15272648,0.0005,4595,19656,0,1,0,1,0,0
Hukka/NTSC_8580.1.dump.parquet,1,0,77098383,0.0001,17116,17095,0,1,0,1,0,0
Hukka/Plaah.1.dump.parquet,1,0,15508520,0.0006,3107,19656,0,1,0,1,0,0
Hukka/Posku.1.dump.parquet,1,0,342857,0.0021,6607,18582,0,1,0,1,0,0
Hukka/Rausku.1.dump.parquet,1,0,76677992,0.0003,10252,19656,0,1,0,1,0,0
Hukka/Root.1.dump.parquet,1,0,176840,0.0011,2554,19656,0,1,0,1,0,0
Hukka/Rove-Sidigi.1.dump.parquet,1,0,342859,0.0012,10724,19613,0,1,0,1,0,0
Hukka/Rove.1.dump.parquet,1,0,176840,0.0013,2350,19656,0,1,0,1,0,0
Hukka/Rove_v2.1.dump.parquet,1,0,176840,0.0005,5808,19656,0,1,0,1,0,0
Hukka/Session_Manager.1.dump.parquet,1,0,30368456,0.0006,4660,19656,0,1,0,1,0,0
Hukka/Shorty.1.dump.parquet,1,0,26319320,0.0008,4386,19656,0,1,0,1,0,0
Hukka/Siuu.1.dump.parquet,1,0,20284928,0.0006,4205,19656,0,1,0,1,0,0
Hukka/Soppa-Sidigi.1.dump.parquet,1,0,48460745,0.0002,53361,19570,0,1,0,1,0,0
Hukka/Soppa.1.dump.parquet,1,0,60560072,0.0006,3834,19656,0,1,0,1,0,0
Hukka/Tauh.1.dump.parquet,1,0,294776,0.0004,6932,19656,0,1,0,1,0,0
Hukka/Tauspo.1.dump.parquet,1,0,39780954,0.0002,16807,9871,0,0,0,1,0,0
Hukka/Testi.1.dump.parquet,1,0,176840,0.0018,1548,19656,0,1,0,1,0,0
Hukka/Turska.1.dump.parquet,1,0,16802,1.0,2,0,1,0,1,0,0,0
Hukka/Vamu.1.dump.parquet,1,0,176840,0.0015,1906,19656,0,1,0,1,0,0
Hukka/Veyr_Laem.1.dump.parquet,1,0,30368456,0.0004,7563,19656,0,1,0,1,0,0
